City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
388,thompson,55.7435,-97.8558,21.36,86,100,6.91,CA,1675888689
389,dudinka,69.4058,86.1778,-9.38,92,100,15.59,RU,1675888726
390,oranjemund,-28.55,16.4333,63.66,96,31,3.96,NA,1675888726
391,ganzhou,28.8184,115.4327,47.57,95,100,5.97,CN,1675888727
392,puerto madryn,-42.7692,-65.0385,80.46,31,97,23.98,AR,1675888727
393,zaysan,47.4667,84.8667,10.49,89,100,2.21,KZ,1675888727
394,galle,6.0367,80.217,75.09,86,44,3.62,LK,1675888728
395,buala,-8.145,159.5921,80.11,86,95,7.29,SB,1675888728
396,talaya,61.3833,152.75,-46.5,100,87,1.01,RU,1675888729
397,felanitx,39.4696,3.1483,48.96,76,100,9.57,ES,1675888729
398,matamoros,25.5333,-103.25,61.11,22,75,8.05,MX,1675888729
399,adrar,20.5022,-10.0711,69.6,15,100,9.73,MR,1675888730
400,porto novo,6.4965,2.6036,84.02,80,72,7.34,BJ,1675888730
401,ambon,-3.6954,128.1814,77.14,94,40,2.3,ID,1675888731
402,coquimbo,-29.9533,-71.3436,69.53,73,0,14.97,CL,1675888731
403,cooma,-36.2333,149.1333,57.15,95,91,4.38,AU,1675888732
404,el alto,-4.2714,-81.2147,83.86,65,31,13.69,PE,1675888732
405,spornoye,50.8448,37.2913,9.57,95,25,4.7,RU,1675888733
406,auki,-8.7676,160.7034,79.45,82,100,4.52,SB,1675888733
407,yulara,-25.2406,130.9889,79.83,43,6,6.78,AU,1675888733
408,qovlar,40.948,45.735,35.24,88,100,2.59,AZ,1675888734
409,sorland,67.667,12.6934,44.46,90,100,37.07,NO,1675888734
410,brae,60.3964,-1.353,41.86,58,100,28.7,GB,1675888735
411,bata,1.8639,9.7658,80.11,82,48,6.15,GQ,1675888735
412,lebanon,36.2081,-86.2911,65.16,84,100,6.91,US,1675888246
413,hastings,50.8552,0.5729,41.52,58,9,6.8,GB,1675888736
414,chukhloma,58.7525,42.6825,14.34,99,96,2.66,RU,1675888736
415,chibuto,-24.6867,33.5306,74.89,92,64,8.3,MZ,1675888737
416,sundsvall,62.3913,17.3063,39.16,75,20,12.66,SE,1675888737
417,znamenskoye,57.1281,73.8282,-16.13,100,98,3.96,RU,1675888738
418,noumea,-22.2763,166.4572,82.99,99,100,9.57,NC,1675888639
419,chichibu,35.9903,139.0764,35.58,62,5,1.01,JP,1675888738
420,sisimiut,66.9395,-53.6735,-3.84,81,88,9.51,GL,1675888739
421,zhigansk,66.7697,123.3711,-44.16,98,99,7.61,RU,1675888739
422,hvolsvollur,63.7533,-20.2243,24.64,63,100,22.26,IS,1675888740
423,skibbereen,51.55,-9.2667,49.1,89,100,15.35,IE,1675888740
424,kichera,55.9375,110.0997,3.76,96,100,2.3,RU,1675888534
425,coos bay,43.3665,-124.2179,52.23,81,20,0.0,US,1675888720
426,talas,38.6908,35.5538,18.27,93,75,1.14,TR,1675888741
427,ouango,4.3133,22.5552,74.23,24,7,4.21,CF,1675888742
428,poyarkovo,49.6,128.6833,-26.3,100,58,0.36,RU,1675888743
429,tongliao,43.6125,122.2653,16.61,59,100,3.29,CN,1675888748
430,buraydah,26.326,43.975,54.05,39,100,8.93,SA,1675888749
431,nyuzen,36.9333,137.5,33.48,59,100,8.55,JP,1675888754
432,pouebo,-20.4,164.5667,79.86,84,100,4.07,NC,1675888756
433,mitrofanovka,49.9708,39.6939,6.94,97,58,3.98,RU,1675888761
434,severo-kurilsk,50.6789,156.125,20.89,82,96,12.95,RU,1675888739
435,cockburn town,21.4612,-71.1419,80.56,61,40,17.27,TC,1675888766
436,pemangkat,1.1667,108.9667,75.76,90,46,3.2,ID,1675888769
437,havre-saint-pierre,50.2334,-63.5986,28.4,80,75,9.22,CA,1675888775
438,brazzaville,-4.2658,15.2832,79.77,76,97,1.3,CG,1675888775
439,ukiah,39.1502,-123.2078,64.44,53,0,1.01,US,1675888776
440,aklavik,68.2191,-135.0107,-20.2,76,75,2.3,CA,1675888777
441,peniche,39.3558,-9.3811,53.46,74,82,23.0,PT,1675888777
442,san patricio,28.017,-97.5169,63.07,75,100,16.49,US,1675888778
443,yanacancha,-10.2411,-76.6456,52.75,56,100,6.85,PE,1675888778
444,houma,29.5958,-90.7195,78.01,89,75,18.41,US,1675888779
445,grand gaube,-20.0064,57.6608,79.38,77,12,4.0,MU,1675888779
446,si sa ket,14.8333,104.3333,81.88,66,16,5.53,TH,1675888780
447,beira,-19.8436,34.8389,77.11,91,100,5.5,MZ,1675888780
448,mildura,-34.2,142.15,71.82,28,0,6.04,AU,1675888617
449,nowy dwor mazowiecki,52.4302,20.7165,28.24,82,0,4.61,PL,1675888781
450,olafsvik,64.8945,-23.7142,25.95,72,100,36.39,IS,1675888781
451,gladstone,-23.85,151.25,73.78,73,86,8.05,AU,1675888782
452,leninskoye,41.7589,69.3864,43.5,89,100,12.59,KZ,1675888782
453,marquette,46.5333,-87.6335,44.04,72,97,7.65,US,1675888783
454,axim,4.8699,-2.2405,79.29,83,100,6.2,GH,1675888783
455,batticaloa,7.7102,81.6924,77.16,83,100,6.17,LK,1675888783
456,laguna,38.421,-121.4238,63.32,63,0,3.0,US,1675888784
457,da nang,16.0678,108.2208,75.18,94,75,4.61,VN,1675888784
458,la rioja,42.25,-2.5,29.98,89,100,1.83,ES,1675888785
459,mayya,61.7333,130.2811,-52.69,100,100,1.99,RU,1675888785
460,sao filipe,14.8961,-24.4956,69.66,72,28,11.23,CV,1675888786
461,tommot,58.9564,126.2925,-19.61,99,100,1.61,RU,1675888786
462,hovd,48.0056,91.6419,1.08,84,88,1.25,MN,1675888787
463,shimoda,34.6667,138.95,46.6,64,97,13.69,JP,1675888787
464,kankaanpaa,61.8,22.4167,36.36,90,100,15.5,FI,1675888788
465,irbit,57.6705,63.071,16.05,95,100,8.7,RU,1675888788
466,kirakira,-10.4544,161.9205,82.13,81,98,10.65,SB,1675888789
467,naze,28.3667,129.4833,61.72,71,99,14.29,JP,1675888789
468,teluknaga,-6.0989,106.6381,80.19,83,20,8.99,ID,1675888789
469,danielskuil,-28.1887,23.5395,60.51,73,45,11.1,ZA,1675888790
470,ugoofaaru,5.6667,73.0,80.11,70,76,1.05,MV,1675888790
471,atambua,-9.1061,124.8925,72.75,93,98,0.74,ID,1675888791
472,general roca,-39.0333,-67.5833,95.63,17,0,8.7,AR,1675888791
473,san clemente,33.427,-117.612,75.6,38,0,3.0,US,1675888792
474,thinadhoo,0.5333,72.9333,80.87,72,19,9.66,MV,1675888792
475,nizhniy kuranakh,58.8353,125.4869,-17.18,100,100,0.43,RU,1675888792
476,dhidhdhoo,6.8833,73.1,79.93,72,100,3.58,MV,1675888793
477,jutai,-5.1833,-68.9,73.69,99,100,1.92,BR,1675888793
478,panguna,-6.3164,155.4848,72.16,90,98,2.57,PG,1675888794
479,tiksi,71.6872,128.8694,-40.22,99,56,5.77,RU,1675888794
480,leon,21.1167,-101.6667,75.81,26,2,2.89,MX,1675888795
481,khani,41.9563,42.9566,29.77,93,100,1.92,GE,1675888795
482,karratha,-20.7377,116.8463,85.35,68,9,4.85,AU,1675888696
483,almeirim,-1.5233,-52.5817,81.97,76,93,4.18,BR,1675888796
